fruits,noodle,bread,sea_meat_proc,seafood,vegetables,milk_product,drink,seasoned,alcohol,meat,snack,y
3.437396678,1.1793502,1.455360055,0.007849614,-0.681685053,2.81555425,0.665541596,3.312029978,3.312664301,0.957757571,-0.427303577,5.73442103,0
0.128353416,-0.532849512,0.086820407,-0.043410482,3.062021679,1.468971479,0.811617677,-0.318575761,0.885588043,0.222817916,-0.042978385,-0.265307183,0
0.128353416,-0.532849512,0.086820407,-0.043410482,3.062021679,1.468971479,0.811617677,-0.318575761,0.885588043,0.222817916,-0.042978385,-0.265307183,0
0.978343707,-0.482621898,0.373035201,0.580273573,2.0821196,0.518022691,-0.179691345,-0.189531807,0.294341942,-0.154063283,-0.302754287,-0.235827039,0
-0.405583822,0.068085951,-0.413454192,0.701209865,-0.108072212,-0.269055667,0.201256537,0.083265443,-0.025757634,1.98147605,0.306408154,-0.209201487,0
-0.405583822,0.068085951,-0.413454192,0.701209865,-0.108072212,-0.269055667,0.201256537,0.083265443,-0.025757634,1.98147605,0.306408154,-0.209201487,0
-0.926414809,0.02011771,-0.696662529,-1.144153603,-0.721874487,-0.503075163,-0.257106519,-0.523928436,-0.556829575,-0.313065368,-0.341636686,-0.428849317,0
-1.052918615,-0.704202728,-0.855042732,-0.553313546,-0.576461806,-0.728411583,-0.614558638,-0.582874995,-0.569704047,0.035234252,-0.1539758,-0.702215365,0
-1.052918615,-0.704202728,-0.855042732,-0.553313546,-0.576461806,-0.728411583,-0.614558638,-0.582874995,-0.569704047,0.035234252,-0.1539758,-0.702215365,0
-0.835240894,-0.139776427,-0.332279828,-0.547917746,-0.948396755,-0.899108156,0.556576735,-0.251356001,-0.82862397,-0.277764731,-0.3859819,0.221738004,0
-0.563618607,0.736976423,2.285142442,0.881969152,-0.55502744,-0.990880508,-0.578868698,1.200886294,-0.673653482,-0.434656452,-0.415209428,5.188484758,0
-1.059756659,-1.059167711,-0.415859358,-1.222392698,-0.805906942,-0.740977335,-0.221179699,-0.548304833,-0.745178323,0.513557886,-0.123606047,-1.022137204,0
1.267457512,-1.039180945,-0.372566364,-0.107260777,-0.021604035,2.76684431,1.598059716,-0.430854922,0.855189986,-0.523398331,0.004222393,-0.636559765,0
-0.559439803,0.359892751,-0.61368429,0.631064469,0.016149676,-0.346356225,0.033663843,0.112073912,-0.354771901,-0.207163457,0.522591075,0.158469879,0
-0.508154475,-1.223059202,-0.925754623,-1.416641484,-0.575731089,-1.286669855,-1.073158574,-0.785420691,-0.921606263,-0.336599126,-0.413193736,-1.185679338,0
2.99976189,0.028112417,0.575069174,0.169723603,-0.564770333,1.383905569,4.469836519,0.355837878,1.381493604,-0.477801675,0.024211334,-0.019397113,0
5.295065188,-0.067824065,1.072938607,-0.391439557,0.07826062,1.525799743,1.054025012,-0.393182309,0.766379975,-0.489568554,0.028242718,0.787569913,0
-0.411662083,-0.995210057,-0.742961981,-0.524535947,-0.993457636,-1.168777681,0.585002351,-0.239537142,-1.140949107,-0.311104222,-0.440741521,0.017210858,0
0.424098801,1.877554597,0.988757784,0.831608355,0.580019624,0.958223047,2.094718392,0.874390315,0.01775331,-0.25030868,0.10887038,1.018359299,0
0.776637938,0.525116692,0.042174507,2.718564445,2.238138268,2.123555423,1.753216203,0.736257401,0.959944075,0.223553346,0.755823387,1.147283025,0
0.945689571,-0.105132697,0.094336552,0.832507655,1.35701536,1.489796743,-0.019831587,-0.410541258,0.498161823,0.206638457,0.379309,0.86715246,0
0.453730324,-0.843310627,-0.236674466,-0.507449249,-0.078843533,0.231809589,-0.308035747,-0.588193482,0.047555327,-0.449855337,0.017156414,-0.198457843,0
0.453730324,-0.843310627,-0.236674466,-0.507449249,-0.078843533,0.231809589,-0.308035747,-0.588193482,0.047555327,-0.449855337,0.017156414,-0.198457843,0
-0.524109911,0.454496782,-0.18496339,1.576228702,0.925892334,-0.488250398,-0.539388676,-0.016456179,-0.244504438,-0.228736068,0.10887038,-0.360010414,0
-0.310990885,0.902200364,-0.34430566,-1.373475087,-0.094675734,1.118471691,-0.965772914,-0.506569487,0.241864477,-0.374351197,-0.172654542,-0.225913822,0
-0.202721862,-0.743376791,-0.458551061,-1.098289307,-0.751103167,-0.553902927,-1.115796998,-0.297892758,-0.728489193,-0.455738777,-0.34768376,-0.680728078,0
0.345081409,-0.840645725,-0.069515405,-0.691805736,0.302347166,0.293932411,-0.578868698,-0.591148196,0.873667236,0.17133782,0.037649278,-0.746781592,0
0.345081409,-0.840645725,-0.069515405,-0.691805736,0.302347166,0.293932411,-0.578868698,-0.591148196,0.873667236,0.17133782,0.037649278,-0.746781592,0
0.424098801,-0.395607045,0.499306434,0.558221174,-0.148261648,-1.029354301,-0.450163827,0.650570674,-0.678421804,0.410597695,0.362847518,-0.453917819,0
0.030341458,1.171355494,-0.007582372,1.672453795,2.464051606,0.29322647,0.084000871,0.310409139,0.169147556,-0.199809157,-0.132508685,0.787569913,0
-0.027971859,0.033442222,-0.117618732,0.845997154,0.867434974,1.448852156,0.414448656,-0.198171136,1.226523116,-0.158134794,-0.045665973,0.033127368,0
0.20163445,-0.077417713,1.091698904,-0.026683503,-0.655379241,0.855296825,0.622903172,-0.517280328,-0.083335131,-0.477801675,0.614405826,1.493307939,0
0.20163445,-0.077417713,1.091698904,-0.026683503,-0.655379241,0.855296825,0.622903172,-0.517280328,-0.083335131,-0.477801675,0.614405826,1.493307939,0
-0.715575131,0.012123003,-0.038248243,0.2020984,-0.637842034,-0.835573451,-0.964193713,0.050024903,-0.771404097,2.028543566,-0.318456232,-0.210395226,0
-1.139533834,-0.467559406,0.880525299,-0.596479943,-0.959357511,-1.085476623,0.035440444,5.201570053,-0.878691358,-0.336599126,-0.564370604,0.233675386,0
0.232253689,-0.754036401,-0.4771911,-0.573098144,-0.980061158,-0.649557955,-1.338069522,-0.726326396,-0.469807686,-0.41014212,0.126675656,-0.92544441,0
0.311271082,-0.90460338,-0.389402529,0.569012774,0.263375592,-0.089393641,0.059918058,0.042268776,0.341999254,1.290171904,0.187482352,-0.623826557,0
-0.932872961,-0.723390025,-0.144075562,-0.934616718,-0.710913733,-0.84051504,-0.673620751,0.306346406,-0.630738577,-0.489568554,-0.394380615,1.003238615,0
-0.369114256,-0.90460338,-0.168127225,-0.377050758,-0.511184421,-0.702856512,-0.610452716,-0.416820027,-0.759483291,0.094853106,-0.163919879,-0.632182725,0
-0.427237626,0.755630739,-0.240282216,0.301111323,-0.41497335,-0.490368222,-0.851675651,-0.11728582,-0.470999767,1.501975728,0.31951015,-0.593585189,0
2.568205358,0.712992302,-0.184362098,0.666137167,2.436040788,2.697309105,2.036485361,-0.059299543,2.838812232,-0.397884955,0.4629602,-0.408157855,0
0.956326528,0.315921863,1.350735319,2.082534565,0.22440402,1.206008395,0.65606639,2.190715732,2.579534685,0.320875242,0.168333282,-0.058790474,0
-0.140039795,0.32391657,0.649028039,1.162550732,-0.111725797,0.450474864,1.163384673,0.331461482,-0.020393271,-0.513102312,0.171356819,0.561953392,0
0.498747444,0.076080659,0.945765436,-0.240357168,-0.50265939,-0.041389642,0.097029278,-0.433070958,-0.730277314,-0.055664888,-0.301322854,-0.002684778,0
-0.453450127,-1.043178297,-0.068012176,-1.424735184,-0.290751461,-0.434775356,-1.306485504,0.533120763,0.026097876,-0.267468712,-0.346675914,-1.00542487,0
-1.046536441,-0.582683185,-0.820408337,-0.866269923,-0.775216828,-0.288327861,-0.636351611,-0.511961841,-0.315075614,0.00817043,0.143540276,-0.993487487,0
-1.046536441,-0.582683185,-0.820408337,-0.866269923,-0.775216828,-0.288327861,-0.636351611,-0.511961841,-0.315075614,0.00817043,0.143540276,-0.993487487,0
-0.932634172,1.284651911,0.018084189,-0.837440937,-0.772189572,-0.7645356,0.034526764,0.470280311,0.211807015,0.805880782,-0.123135719,-0.506254713,0
0.007737924,0.477148451,0.689915867,1.168845831,-0.006989695,0.616547524,0.497356702,0.194436586,0.341999255,-0.191474284,-0.031556132,0.597367626,0
1.305294686,2.322593277,7.735524246,3.748834569,1.028819042,1.976412073,6.745104028,7.96184346,1.724404125,2.464842632,0.713059531,5.241373043,0
0.003179229,0.31325696,0.670073245,0.635560969,0.279207794,0.571367289,1.917847895,0.10210175,0.101198958,1.21662891,-0.20188207,1.675313224,0
-0.811307742,-0.49554088,-0.435100689,-1.119872505,-0.458816369,-0.625908926,-1.003871135,-0.331133299,-0.535372124,0.47237381,-0.399083895,-0.588810236,0
0.427517823,0.180011847,0.230529096,2.077138766,1.258368566,0.731615933,0.247448162,-0.102881585,-0.555041455,-0.438088458,-0.10378508,1.840447009,0
-0.171950665,0.188006554,0.021279624,0.525846377,0.030764016,0.388528527,0.205994139,-0.424206814,0.14053762,-0.15715422,-0.052888868,-0.482567536,0
-0.780080676,-0.05023571,-0.628115288,-0.368237619,-0.529695919,-0.827949287,-0.464139755,-0.143213442,-0.515345168,-0.315418744,-0.460562488,0.289303587,0
-0.078497403,0.255961562,-0.038248243,-0.34827316,-0.868017887,-0.082157744,-0.246446913,-0.316729065,-0.428084863,-0.215988616,0.043360405,0.142951283,0
-0.171950665,0.188006554,0.021279624,0.525846377,0.030764016,0.388528527,0.205994139,-0.424206814,0.14053762,-0.15715422,-0.052888868,-0.482567536,0
0.221008906,-0.369567142,-0.744877524,-0.596634108,-0.749954897,-0.502470071,-0.317460192,-0.596250356,0.10661441,-0.487572387,-0.15175854,-0.76052095,0
0.460948258,0.695670437,1.258136415,0.725490963,0.146460874,-0.316000755,0.436162668,0.044484812,-0.412587814,0.618479225,-0.227078215,0.86277542,0
-0.768190078,0.787609566,-0.874043546,-0.172010373,-0.30414794,-0.833455628,-0.92155529,-0.1058363,-0.590207834,-0.353759158,0.932280387,-0.264113445,0
-0.230833819,-0.936582207,0.134923734,-0.696482095,-0.822957005,-0.403537459,-0.067207613,-0.461140748,-0.554445414,-0.28953161,-0.100761543,-0.356827112,0
0.418727468,-1.126477736,-0.766771385,-1.556953127,-0.832233934,-0.138645826,-0.832606228,-0.55688314,-0.021025592,-0.523355698,-0.512793244,-0.935898558,0
-1.111269921,0.411858345,-0.852156533,-0.829578486,-0.851211396,-0.932993332,-0.876074304,-0.430411714,-0.898718314,0.763604066,-0.373686182,-0.823499167,0
-0.981119158,-0.852637785,-0.460354935,-0.391439557,-0.411319766,-0.835220481,-0.263423323,-0.196324439,-0.616433609,1.388719517,-0.429319269,0.692070856,0
-1.032404485,0.040104478,-0.106795483,0.239868998,-0.732835242,-1.055827094,1.281429939,0.631734367,-1.061079702,0.96805359,-0.376911288,0.590603109,0
2.972409716,0.060091245,3.615199429,0.061807611,0.005188921,1.976896147,1.072975423,3.573522231,0.380145836,-0.495451994,-0.153169523,1.136141468,0
-0.33978004,5.185393514,1.10807495,1.74068329,-0.496887784,0.280488836,0.323644605,1.61416096,0.325621103,6.064881521,-0.220826649,1.122716239,0
1.431570558,-0.17974996,-0.074325738,3.752534546,0.23901836,2.976508835,2.266851288,-0.614785914,1.596068127,-0.471918236,0.036305484,-0.16742065,0
0.503875977,-0.019855824,0.867296884,0.676928766,-0.148261648,0.231809589,0.907159331,-0.140554198,-0.435237346,1.393132097,0.501930237,0.976180549,0
-0.545763716,0.243969502,0.540795554,1.068124238,-0.648802788,-0.930875508,0.181121725,0.919819054,-0.749946645,0.054649603,-0.358770064,0.361405374,0
-0.201582188,-0.84730798,-0.590233918,-1.04972711,-0.535541654,-0.370711195,-0.07944642,-0.682375014,-0.40662741,-0.520456612,-0.235308955,-0.58642276,0
0.012676512,-0.711397964,-0.788660141,-0.663927438,0.23901836,0.064501533,-0.803115224,-0.576005283,-0.220662825,-0.024776831,-0.094714468,-0.088633929,0
-0.857806438,0.869155576,-0.664553558,-0.266257007,-0.474161427,-0.698338489,-0.824908196,-0.211467352,-0.552538085,-0.438970974,-0.192677078,-0.684070545,0
-0.761162089,0.731646618,0.769887647,1.864004681,-0.608613354,-0.971114155,0.821882483,1.986840415,-0.764251613,0.604751199,-0.483742941,1.642286467,0
0.27024282,-0.009196214,-0.294398458,0.330698291,1.182861143,-0.163870434,-0.615979919,-0.74627072,0.505314308,-0.520456612,0.237202744,-0.733252559,0
1.666343388,0.619720723,2.01095348,-0.21877397,1.188950452,1.18483016,-0.210914893,0.65278671,2.153961883,-0.430734159,-0.133012608,1.809409815,0
-0.288197407,-0.699405904,-0.893284877,-1.115825655,-0.688992222,-0.610025249,-0.180120476,3.269925292,-0.692726772,0.09289196,-0.254961948,-0.409749506,0
-0.288197407,-0.699405904,-0.893284877,-1.115825655,-0.688992222,-0.610025249,-0.180120476,3.269925292,-0.692726772,0.09289196,-0.254961948,-0.409749506,0
-0.74140774,0.291937743,-0.621501081,-0.874363622,0.108707162,-0.606142573,-0.453717029,-0.522451078,-0.162250872,0.627304384,-0.280494041,-0.692267547,0
-0.06026262,0.507794827,1.011606865,0.096880307,1.641994988,-0.68309016,1.776509414,0.555281123,-0.717760467,-0.429263299,-0.053392791,0.569115822,0
-0.558300129,-1.059167711,-0.327770141,-0.110857977,0.014322884,0.971459443,-0.733235585,-0.607029788,-0.376586978,-0.504277153,0.176396048,-0.09460262,0
-0.558300129,-1.059167711,-0.327770141,-0.110857977,0.014322884,0.971459443,-0.733235585,-0.607029788,-0.376586978,-0.504277153,0.176396048,-0.09460262,0
-0.7890841,0.471818646,-0.012993996,0.525846377,-0.35651599,-0.578257897,0.63711598,-0.162714559,-0.721336709,-0.139503902,-0.314424849,-0.702215365,0
1.140378441,0.814334728,0.693832852,-0.24636963,-0.399141148,2.068063405,0.100999841,0.322681758,0.858681079,0.051988047,0.151507057,1.237688798,0
-1.001991472,-0.256042305,-0.702795703,0.585508504,-0.942655408,-0.601281664,-1.116338438,-0.080404648,-0.321410672,-0.357779508,-0.427764307,-0.822271322,0
0.305778939,1.43601836,0.736524554,2.451761424,-0.206440639,0.514286903,0.08097783,0.506243411,-0.04331528,-0.015643491,-0.004555464,-0.320196403,0
-0.719938454,0.887314981,-0.816233655,-0.634944285,-0.497961923,-0.232886267,-0.657433942,0.362391014,-0.372193309,2.261948017,-0.078157002,-0.834379238,0
-0.507584639,0.04410183,0.109669487,0.118463507,-0.531888069,-0.506251898,0.020043236,-0.233627713,-0.596168238,-0.28658989,-0.278142401,0.727883003,0
-0.069135796,0.907587274,2.108757851,1.514074229,-0.70301503,-0.657131695,1.470505405,1.241613871,-0.611597168,-0.013157038,0.527692695,0.627853426,0
0.781386579,-0.03984259,0.120492736,0.515054778,-0.166529573,-0.441658282,-0.608873515,0.036728686,-0.174171678,-0.446913617,-0.390013283,-0.036109448,0
0.781386579,-0.03984259,0.120492736,0.515054778,-0.166529573,-0.441658282,-0.608873515,0.036728686,-0.174171678,-0.446913617,-0.390013283,-0.036109448,0
-0.507584639,0.04410183,0.109669487,0.118463507,-0.531888069,-0.506251898,0.020043236,-0.233627713,-0.596168238,-0.28658989,-0.278142401,0.727883003,0
-0.739888175,0.353230495,0.820396141,1.139168933,1.987867698,0.24451653,0.45866628,0.010136254,0.084509829,0.045824443,-0.303674494,0.407165338,0
0.156275427,-0.759366205,-0.734543899,-0.35366896,2.087732354,3.287828889,-0.780611611,-0.61146186,0.451670677,0.21644419,0.282219856,-0.669984434,0
-0.396271057,0.079126261,0.796292938,0.231595438,0.149314149,0.265109842,-0.268206045,0.410341813,1.233505303,0.510490093,0.020659878,0.346546176,0
-0.73836861,1.547106714,-0.453139436,0.471888381,-0.462469955,-0.716975336,-0.518859065,0.847797883,-0.664116836,5.452705372,-0.278142401,0.520172555,0
-0.639900782,0.133642547,-0.254713214,-0.36122308,-0.623227694,-0.7606025,0.161460674,0.012795497,-0.817179995,-0.207163457,-0.272498465,0.151546198,0
-0.196643601,-0.344973901,-0.890879711,0.061807611,0.234146913,0.238163059,-0.822855235,-0.241014499,-0.003704141,0.17722126,0.017492363,-0.946533785,0
-0.044257634,0.751343722,-0.473374206,2.29035105,0.74374259,0.520201901,-0.746401314,-0.155327772,1.414871864,1.376078649,-0.395052512,0.415192795,0
-0.923788604,-1.408096112,-0.740661387,-1.143684404,-0.910431243,-0.963839892,-0.959679259,-0.607961166,-0.726830646,-0.524869191,-0.482165443,-1.148483148,0
0.66780241,-0.459097173,-0.404403172,0.005767025,-0.256544505,0.074496173,-0.758246525,-0.712913546,0.553645859,-0.524869191,-0.15485516,-0.589459462,0
-0.520690889,0.799601626,-0.269745503,0.226379499,-0.639059895,-0.369652283,0.820303282,-0.150157021,-0.107415161,0.778312665,-0.33088633,0.009252604,0
-0.520690889,0.799601626,-0.269745503,0.226379499,-0.639059895,-0.369652283,0.820303282,-0.150157021,-0.107415161,0.778312665,-0.33088633,0.009252604,0
-0.395326756,-0.447572639,-0.75799427,-1.627077669,-0.721874487,-0.94993592,-0.660987144,-0.552736905,-0.710607983,-0.485155974,-0.492813553,-0.753546108,0
-0.075078381,0.38254442,0.053148078,-0.977783115,-0.657327819,-1.057944918,0.032676843,-0.567141139,-0.727297112,-0.447894191,-0.173998336,0.267895881,0
-0.446612083,0.278613231,0.413923029,0.295625594,-0.416191212,0.255811588,1.616220525,-0.176010775,-0.30172431,-0.471918236,-0.262016869,0.857602554,0
-0.369114256,-0.153100938,-0.843978967,0.613078471,-0.654892097,-0.859575451,-0.945638103,-0.7798806,-0.935911231,-0.343463139,-0.080940576,-0.869338714,0
-1.152298182,-0.604268893,-0.481640658,-0.653135838,-0.889208679,-1.069381165,-1.276875488,-0.310967371,-1.003859829,-0.002125589,-0.320875062,-0.527452093,0
-0.294547019,4.641743519,2.122175243,0.158623672,-1.046417221,-0.420843102,0.863438026,2.549396997,-1.090404886,-0.506966725,-0.456387127,1.962549373,0
0.196733852,-0.669597069,0.094319372,-0.476230694,-0.300320374,0.30878743,0.609959365,-0.664055782,0.277098976,-0.491550713,-0.156869757,-0.074405706,0
-0.816550242,-1.340581392,-1.013062161,-1.698841803,-0.839519924,-0.515782104,-1.401948198,-0.784091069,-0.33939406,-0.466917312,-0.076170106,-1.298129477,0
-0.979409647,-0.511530294,-0.144676853,-0.127045376,-0.634188448,-0.068391891,-0.06168041,-0.654674563,0.001064181,-0.217459476,-0.336597457,-0.691471722,0
-0.524109911,0.454496782,-0.18496339,1.576228702,0.925892334,-0.488250398,-0.539388676,-0.016456179,-0.244504438,-0.228736068,0.10887038,-0.360010414,0
-0.701443175,-0.843938782,-0.711943925,-0.416028987,-0.301555634,-0.680760554,0.576322386,-0.333270191,-0.510031895,0.23300187,-0.118024501,-0.15028198,0
-0.701443175,-0.843938782,-0.711943925,-0.416028987,-0.301555634,-0.680760554,0.576322386,-0.333270191,-0.510031895,0.23300187,-0.118024501,-0.15028198,0
-0.075078381,0.38254442,0.053148078,-0.977783115,-0.657327819,-1.057944918,0.032676843,-0.567141139,-0.727297112,-0.447894191,-0.173998336,0.267895881,0
-0.563618607,0.736976423,2.285142442,0.881969152,-0.55502744,-0.990880508,-0.578868698,1.200886294,-0.673653482,-0.434656452,-0.415209428,5.188484758,0
-0.955907399,-0.463630579,-0.783909938,-0.726888711,-0.760084027,-0.822963325,-0.932856728,-0.167090702,0.398010016,-0.323963739,0.617241233,-0.817589595,0
0.061682491,-0.051834651,-0.724923233,-0.49575835,1.649302157,-0.010187042,-0.554391085,-0.681266996,-0.180132082,-0.470937662,0.702827497,-0.782593738,0
-0.247549036,-0.459564699,-0.070116697,-0.830297926,-0.796164048,-1.016294389,-0.310404549,0.539030192,-0.857233906,1.152891649,-0.504571754,-0.394230909,0
-0.206140884,-0.50753294,-0.267340337,-0.738119682,-0.129993723,-0.48295584,-0.16946087,-0.484039787,-0.074930962,-0.518985752,-0.114367461,-0.003878516,0
0.990896637,0.028112417,1.250920916,-0.736770733,-0.447855615,-0.563080162,0.337067812,-0.213683388,-0.432853186,-0.145387341,-0.195499046,0.046656401,0
-0.467940267,0.368344298,0.197389339,-0.470757812,-0.742543339,-0.648539382,0.363688627,0.418583356,-0.698653116,0.065912187,-0.229449052,0.226274209,0
0.013816186,-0.579485302,4.168387685,1.626589498,0.633605536,0.519833584,-0.007197979,-0.322269155,0.594720358,-0.418967279,0.374941668,-0.358418763,0
-0.73836861,-1.283019503,-0.840972509,-0.974185916,-0.721874487,-1.074887506,-0.97603772,-0.494011949,-0.757099129,-0.427792439,-0.44342911,-0.671178172,0
-0.565138172,-0.808666897,-0.15850656,-0.395036757,-0.764499645,-0.604024749,-0.354622173,-0.60592177,-0.611665287,-0.509180019,-0.372208007,-0.33613565,0
-1.180562096,-0.24903742,-0.573397754,-0.923825119,-0.905771597,-1.365029324,-0.123269244,-0.436764351,-1.169559043,-0.508199446,-0.372208007,0.057797957,0
2.94675077,1.154909239,1.712334898,1.515898523,2.377722612,2.397435383,0.805774634,0.787205125,3.291411205,-0.160852383,0.328695944,1.594468725,0
-0.315934978,-0.436005419,-1.067345719,-0.733746999,0.543236671,0.248163892,-1.231050054,-0.558935382,0.005469696,1.106172307,0.073352337,-1.076011128,0
-0.089666208,0.311125039,2.490062614,0.363972389,-0.724066638,-0.30442332,-0.148852299,-0.045486252,-0.271445462,-0.516632376,-0.209407319,0.9609007,0
-0.789653937,0.267953622,-0.640742411,-0.06499368,-0.40766618,-0.272232402,-0.375546585,-0.031968431,-0.589015754,1.22839579,0.095768385,-0.381099789,0
-0.510433823,-0.288477973,-0.286461409,0.668295487,-0.401089728,0.058148063,-0.40326156,-0.254015244,-0.562551563,-0.073021035,-0.005379018,-0.570426668,0
-0.603187,0.457542384,0.943884252,-0.700618875,-1.046417221,-0.584097039,0.202711657,0.580417303,-0.270628035,-0.169803615,-0.147669565,0.478118864,0
-0.413561539,0.611726015,-0.063502489,-0.469678651,-0.40035901,-0.903343803,-0.096028029,0.667190944,-0.639083142,-0.324832247,-0.117894921,0.280231176,0
-0.413561539,0.611726015,-0.063502489,-0.469678651,-0.40035901,-0.903343803,-0.096028029,0.667190944,-0.639083142,-0.324832247,-0.117894921,0.280231176,0
0.061682491,0.211990674,0.600323421,1.221904527,-0.102591835,-0.189637286,2.423192175,-0.590409518,-0.678421804,-0.489568554,-0.083628164,-0.225913822,0
-0.844358286,-0.435580579,-0.64795791,-0.510147149,-0.177490327,-0.979585449,-0.919186488,-0.382102128,-0.699879257,-0.221872055,-0.249922719,-0.160258221,0
-0.800822742,0.203995968,-0.022374145,-0.64180466,-0.623227694,-0.806771052,-0.083947143,-0.159168901,-0.709892735,-0.061254156,-0.103986649,0.013550061,0
-0.451170779,0.579747188,-0.240282216,0.142744604,-0.330940896,-0.445893929,-0.326986158,-0.129474018,-0.206357857,-0.451326197,-0.274111018,-0.129221028,0
1.937585785,-0.102467795,-1.031581942,-0.161218774,0.207353956,0.611252965,-0.518069464,0.304869049,1.362420313,1.272521586,-0.067166683,-1.178118996,0
0.346600974,-0.531517061,-1.086900767,-1.261961895,-0.58425612,-0.731094159,-0.964193713,-0.768431081,-0.759483291,-0.454267917,-0.408490456,-0.724498479,0
1.117020552,-0.703403258,-0.491020806,-0.127045376,1.479410456,0.269295065,-0.322248555,-0.324485191,-0.067778478,-0.435146738,0.124995913,-0.556579305,0
0.494188748,0.004128297,1.475202677,-0.288919364,-0.181143912,-0.102806523,1.518310071,0.313733193,-0.095494354,-0.360132884,-0.105296849,0.64312759,0
-0.911905163,-0.688008619,-0.754025746,-0.816937457,-0.358037435,-0.915025595,-1.015172149,-0.770924389,-0.767800213,-0.160722655,-0.265696723,-0.963986583,0
1.140378441,0.814334728,0.693832852,-0.24636963,-0.399141148,2.068063405,0.100999841,0.322681758,0.858681079,0.051988047,0.151507057,1.237688798,0
0.252387929,0.065421049,-0.038248243,0.845997154,-0.101982905,0.974459693,-0.285137334,-0.308972938,-0.130064693,-0.460151357,0.675951609,0.002090175,0
-0.661782522,-0.515527647,0.844928838,-0.384964598,-0.64368777,-0.718669595,1.651910467,-0.414456255,-0.930189243,-0.393080146,-0.22573442,0.666286111,0
2.331533074,-0.774023169,0.797547061,0.196702601,2.917096141,1.705108799,0.90676453,-0.020149573,1.340962862,-0.219420622,0.488828242,0.02317955,0
2.331533074,-0.774023169,0.797547061,0.196702601,2.917096141,1.705108799,0.90676453,-0.020149573,1.340962862,-0.219420622,0.488828242,0.02317955,0
-0.193034633,0.036107124,0.232332971,-0.06904053,-0.762063923,-0.381829768,-0.093659228,-0.129474018,-0.28324706,-0.367487184,-0.150145986,0.388264483,0
-0.377471865,-0.146438682,-0.319652705,-0.032618883,-0.734053104,-0.583552456,-0.603741112,-0.501768075,-0.698687176,-0.149309634,-0.193147406,-0.387466393,0
-0.377471865,-0.146438682,-0.319652705,-0.032618883,-0.734053104,-0.583552456,-0.603741112,-0.501768075,-0.698687176,-0.149309634,-0.193147406,-0.387466393,0
1.294809686,-0.579485302,1.278580329,1.497090307,-0.886285811,-0.157869934,0.338647013,0.861094099,2.368536405,-0.471918236,0.08266639,0.066552038,0
-0.458008823,0.703665144,-0.186165973,0.558221174,-0.674377883,-0.075274817,0.305483795,0.74253617,-0.338678812,0.195852152,0.174380357,0.555984701,0
-0.341762081,-0.65943237,1.020024947,-0.274530566,0.60681258,-0.609672279,-0.077472419,0.482890612,-0.404243249,-0.368958043,-0.330550382,0.504256046,0
0.196733852,-0.669597069,0.094319372,-0.476230694,-0.300320374,0.30878743,0.609959365,-0.664055782,0.277098976,-0.491550713,-0.156869757,-0.074405706,0
-0.341762081,-0.173354195,-0.514471178,-1.002244074,1.077881468,-0.084593241,-0.804062744,-0.727360546,-0.24068978,-0.433087534,-0.044322179,-0.941917997,0
-0.78101141,0.288606614,-0.448780073,-0.202586571,-0.247821838,-0.720858012,-0.272010227,0.605141934,-0.552955313,-0.168063098,-0.406978687,0.617561697,0
1.073333051,-0.957013124,-0.082342959,0.265648929,-0.197382068,-0.528724359,-0.900367678,-0.13784571,-0.108607241,-0.176765686,7.166142518,-0.500738884,0
1.317912229,0.44013341,0.27028568,2.005118559,2.40887628,2.055806011,1.198301073,0.060234944,0.01189393,0.32119933,0.275643235,0.442424454,0
